radius,method,policy,pred,pooled_rmse,min_seed_rmse,max_seed_rmse
16,mean,override5525,bucket_0.01_0.05,0.06693209452562549,0.06322876058633857,0.07049217166018924
2,median,override5525,bucket_0.03_0.005,0.06693225223309882,0.06319759991510449,0.07048916462573414
8,mean,dist502,bucket_0.03_0.02,0.06693256069550181,0.06316354733329593,0.07051149963032963
1,median,override5525,bucket_0.005_0.05,0.06693349383247982,0.06330761529550348,0.07049132043953267
1,mean,override5525,bucket_0.005_0.05,0.06693349383247982,0.06330761529550348,0.07049132043953267
4,median,dist502,bucket_0.03_0.005,0.06693358388587652,0.06321848857172761,0.07050979935592691
8,median,dist502,bucket_0.005_0.05,0.06693393436239752,0.06318933467488551,0.07048266729867671
8,mean,dist503,bucket_0.03_0.01,0.06693402174810033,0.06315911954603298,0.07051790793268742
8,median,override6035,bucket_0.03_0.01,0.0669340354127618,0.06322599624584452,0.07052320792847194
2,mean,override6035,route_plus_direct_-0.02,0.06693482393023663,0.06319711537793331,0.07055701751923425
8,mean,dist502,bucket_0.03_0.005,0.06693499022237659,0.06315564595674758,0.07052270030836191
4,median,dist503,bucket_0.03_0.03,0.06693526060075695,0.06323512030727842,0.07046897927336924
4,median,dist503,route_plus_direct_0.03,0.06693526060075695,0.06323512030727842,0.07046897927336924
2,mean,dist503,bucket_0.03_0.005,0.0669355307460294,0.06314954209399425,0.07048933534707735
4,median,override5525,route_plus_direct_-0.02,0.06693569923627264,0.06315127281086581,0.07056272455315506
16,mean,override6035,bucket_0.03_0.01,0.06693585671627414,0.06321122196512602,0.07053311529192387
8,mean,dist503,bucket_0.03_0.02,0.06693590096455995,0.06316788547596018,0.07051369599388031
1,median,override5525,bucket_0_0.05,0.06693613846012805,0.06329610201230332,0.07049592925223803
1,mean,override5525,bucket_0_0.05,0.06693613846012805,0.06329610201230332,0.07049592925223803
8,median,dist503,bucket_0.005_0.05,0.06693644847133784,0.06319095684322766,0.07048541080256321
8,median,override6035,bucket_0.03_0.005,0.06693667238710847,0.0632258723267513,0.07052914901310887
16,mean,override6035,bucket_0.03_0.005,0.06693677042534674,0.06320988964820076,0.0705364278872822
16,mean,override6035,route_plus_direct_-0.03,0.06693692551544043,0.06318748603296075,0.07055089216293811
4,median,dist503,bucket_0.03_0.005,0.06693749867860938,0.06322413443869354,0.07051193921080255
1,mean,dist502,route_plus_direct_-0.02,0.06693770521969612,0.06304281650150041,0.07056065936481438
1,median,dist502,route_plus_direct_-0.02,0.06693770521969612,0.06304281650150041,0.07056065936481438
2,median,dist502,bucket_0.03_0.005,0.06693805876161713,0.06315655671541905,0.07049981876860643
4,mean,override6035,bucket_0.03_0.05,0.06693880639153381,0.06325251532800348,0.07044962976850441
8,mean,dist503,bucket_0.03_0.005,0.06693887050011572,0.06316128325828052,0.07052482703130003
1,mean,override5525,bucket_0.01_0.05,0.06693962302669722,0.06332804319469483,0.07049477963192431
1,median,override5525,bucket_0.01_0.05,0.06693962302669722,0.06332804319469483,0.07049477963192431
16,median,override6035,bucket_0.005_0.05,0.06693977893294041,0.063224654815581,0.0704988651977015
8,mean,override5525,bucket_0.03_0,0.06693996121067927,0.06320740561064421,0.07052026218763167
16,median,override5525,bucket_0_0.05,0.06694020853709211,0.06322372707530177,0.07048867850107418
16,mean,override6035,bucket_0.03_0,0.06694124344254307,0.06321252984161406,0.07054273100302683
2,mean,override5525,bucket_0.03_0,0.06694137948472001,0.06320106846208376,0.07048607898667673
16,mean,dist502,bucket_0.01_0.05,0.06694152518561014,0.06318657431234855,0.07050813814842119
2,median,dist503,bucket_0.03_0.005,0.06694193973990248,0.06316219426861622,0.07050183424477026
8,median,override6035,bucket_0.03_0.02,0.06694207393185118,0.06324122836011352,0.07052207973081154
1,mean,dist503,route_plus_direct_-0.02,0.06694213418891311,0.06304975072694348,0.0705623570483793
1,median,dist503,route_plus_direct_-0.02,0.06694213418891311,0.06304975072694348,0.0705623570483793
8,median,override5525,bucket_0.01_0.05,0.06694239495468884,0.06325486051014949,0.07048165497234231
4,mean,dist502,route_plus_direct_-0.02,0.06694327377572362,0.06312119704565175,0.07058347165474792
8,mean,dist502,bucket_0.03_0,0.06694351418435761,0.06316173328779918,0.07053285113609552
8,median,override6035,bucket_0.03_0,0.06694374644567641,0.06323074360005583,0.0705386737294527
16,mean,dist503,bucket_0.01_0.05,0.06694376425270461,0.06318813776524715,0.0705106689620011
4,median,override5525,bucket_0.03_0,0.06694376743243827,0.0632742503291222,0.07051837165388111
1,mean,dist502,bucket_0.005_0.05,0.0669440686766203,0.06326440084150656,0.07050865626774412
1,median,dist502,bucket_0.005_0.05,0.0669440686766203,0.06326440084150656,0.07050865626774412
16,median,override5525,bucket_0.02_0.03,0.06694425824682926,0.0632217113873167,0.07051632264335236
16,mean,override6035,bucket_0.03_0.02,0.06694470723773732,0.06322580237668544,0.07053546296734044
16,median,override5525,route_plus_direct_-0.03,0.06694545866856255,0.06320690902384037,0.07054802857722203
2,median,override6035,route_plus_direct_-0.02,0.06694611828132951,0.06320396127548451,0.07056411196644524
8,mean,override5525,route_plus_direct_0.03,0.06694614647367908,0.06323439501613483,0.0705083802340945
8,mean,override5525,bucket_0.03_0.03,0.06694614647367908,0.06323439501613483,0.0705083802340945
4,median,dist502,bucket_0.03_0,0.06694701323023172,0.06323027915384243,0.07052894945318107
1,mean,dist503,bucket_0.005_0.05,0.06694726672455369,0.06326848749348471,0.07051169405940946
1,median,dist503,bucket_0.005_0.05,0.06694726672455369,0.06326848749348471,0.07051169405940946
2,mean,dist502,bucket_0.03_0,0.06694729567909302,0.06316023583866968,0.07049772605375051
8,mean,dist503,bucket_0.03_0,0.06694757726344915,0.06316781112556588,0.07053495376964485
1,mean,dist502,bucket_0_0.05,0.06694769542512398,0.06325215631263431,0.07051467718356651
1,median,dist502,bucket_0_0.05,0.06694769542512398,0.06325215631263431,0.07051467718356651
1,median,override5525,route_plus_direct_0.03,0.06694781547085644,0.06335028368533965,0.07051141534945099
1,median,override5525,bucket_0.03_0.03,0.06694781547085644,0.06335028368533965,0.07051141534945099
1,mean,override5525,route_plus_direct_0.03,0.06694781547085644,0.06335028368533965,0.07051141534945099
1,mean,override5525,bucket_0.03_0.03,0.06694781547085644,0.06335028368533965,0.07051141534945099
4,mean,dist503,route_plus_direct_-0.02,0.06694798516465272,0.06312881151448628,0.07058551750665486
8,mean,override5525,bucket_0.02_0.05,0.06694814633778189,0.06325552144369859,0.07049724375645092
2,median,override5525,bucket_0.03_0,0.06694905686252685,0.06321505656097337,0.07050102165611924
1,median,dist502,bucket_0.01_0.05,0.06694922342848274,0.06328556057462706,0.07051071455213129
1,mean,dist502,bucket_0.01_0.05,0.06694922342848274,0.06328556057462706,0.07051071455213129
8,mean,dist502,route_plus_direct_0.03,0.0669502260432495,0.06319061001648343,0.0705200796839407
8,mean,dist502,bucket_0.03_0.03,0.0669502260432495,0.06319061001648343,0.0705200796839407
1,median,dist503,bucket_0_0.05,0.06695089329981822,0.06325624375566685,0.07051771471586031
1,mean,dist503,bucket_0_0.05,0.06695089329981822,0.06325624375566685,0.07051771471586031
16,median,dist502,bucket_0.02_0.03,0.06695095195767764,0.06317784938895621,0.0705297904219814
4,median,dist502,route_plus_direct_-0.02,0.06695099677418569,0.06310278214288124,0.07058922144187675
4,median,dist503,bucket_0.03_0,0.06695107609697568,0.06323635040345801,0.07053105220304524
8,median,dist502,bucket_0.01_0.05,0.06695113453804949,0.06321183179260498,0.07049672780040889
2,mean,dist503,bucket_0.03_0,0.0669513585286969,0.06316631382052033,0.07049982973489352
16,median,dist502,bucket_0_0.05,0.06695168405930313,0.06318196635683325,0.07050616127234617
16,mean,override5525,route_plus_direct_-0.03,0.06695184428886786,0.0632059269446965,0.07055443522464572
2,mean,override5525,route_plus_direct_-0.02,0.0669522128172967,0.06321773752171234,0.07056263386343992
1,median,dist503,bucket_0.01_0.05,0.06695242123019436,0.06328964586030805,0.070513752255124
1,mean,dist503,bucket_0.01_0.05,0.06695242123019436,0.06328964586030805,0.070513752255124
1,median,dist502,route_plus_direct_0.03,0.06695319968009683,0.0633098770915929,0.07052227571490394
1,median,dist502,bucket_0.03_0.03,0.06695319968009683,0.0633098770915929,0.07052227571490394
1,mean,dist502,route_plus_direct_0.03,0.06695319968009683,0.0633098770915929,0.07052227571490394
1,mean,dist502,bucket_0.03_0.03,0.06695319968009683,0.0633098770915929,0.07052227571490394
8,mean,dist503,bucket_0.03_0.03,0.06695321361318013,0.06319410165052568,0.07052232025273357
8,mean,dist503,route_plus_direct_0.03,0.06695321361318013,0.06319410165052568,0.07052232025273357
8,median,dist503,bucket_0.01_0.05,0.06695364800112336,0.06321345338363153,0.07049947075712758
16,median,dist503,bucket_0.02_0.03,0.06695407096839766,0.06318110610995566,0.07053255124921974
16,median,dist503,bucket_0_0.05,0.0669542021960687,0.06318343383421218,0.07050933711241673
8,median,override5525,bucket_0.03_0.01,0.06695432810615275,0.06324567115660107,0.07053123732194141
2,median,dist502,bucket_0.03_0,0.0669546604288581,0.06317358627045998,0.07051159446908963
8,mean,dist502,bucket_0.02_0.05,0.06695483788978095,0.06321283105901115,0.07051072777247222
4,median,dist503,route_plus_direct_-0.02,0.06695566771575917,0.06311061470252839,0.0705911717015008
16,mean,override5525,bucket_0.03_0.01,0.06695663438470503,0.06323043010973543,0.07054210380409622
1,median,dist503,route_plus_direct_0.03,0.06695673488598307,0.06331473159606524,0.07052495234820447
1,mean,dist503,route_plus_direct_0.03,0.06695673488598307,0.06331473159606524,0.07052495234820447
1,median,dist503,bucket_0.03_0.03,0.06695673488598307,0.06331473159606524,0.07052495234820447
1,mean,dist503,bucket_0.03_0.03,0.06695673488598307,0.06331473159606524,0.07052495234820447
8,median,override5525,bucket_0.03_0.005,0.06695697050817837,0.06324553313333796,0.07053721801512888
8,mean,dist503,bucket_0.02_0.05,0.06695714131434341,0.06321468221771759,0.07051305345753277
16,mean,override5525,bucket_0.03_0.005,0.06695755541493734,0.06322912231540491,0.07054544298096005
16,median,override5525,bucket_0.005_0.05,0.06695805138893657,0.06324335411229312,0.07050531752229075
8,median,dist502,bucket_0.03_0.01,0.0669582733826048,0.06319982626350314,0.07054289084106775
4,mean,override5525,bucket_0.03_0.05,0.06695866364714471,0.06326991614876892,0.07045750327688696
2,median,dist503,bucket_0.03_0,0.06695872283159159,0.06317966296797836,0.07051369773648716
1,mean,override6035,bucket_0.02_0.05,0.06695994644050096,0.0633796296865142,0.07051884011094589
1,median,override6035,bucket_0.02_0.05,0.06695994644050096,0.0633796296865142,0.07051884011094589
16,mean,dist502,bucket_0.03_0.01,0.06696077350824615,0.06318579610453465,0.07055476387787711
8,median,dist502,bucket_0.03_0.005,0.06696086517751446,0.0631993674968656,0.07054908741343387
16,mean,dist502,bucket_0.03_0.005,0.06696157444675602,0.06318411705837504,0.07055825766605336
8,median,dist503,bucket_0.03_0.01,0.06696201443765556,0.06320497507361698,0.07054512720613292
16,mean,override5525,bucket_0.03_0,0.0669620347810564,0.06323178599776255,0.07055177263110794
16,median,dist502,route_plus_direct_-0.03,0.06696225685432133,0.06315903885352595,0.07057695362495953
8,median,override5525,bucket_0.03_0.02,0.06696235209398163,0.06326092617244988,0.07053003009564242
2,median,override5525,route_plus_direct_-0.02,0.0669634426751528,0.06322449040514025,0.07056949705867725
4,mean,dist502,bucket_0.03_0.05,0.06696349928707043,0.0632287505507222,0.07047007361854013
8,median,override5525,bucket_0.03_0,0.0669640487678395,0.06325038853757828,0.07054678239489658
16,mean,dist503,bucket_0.03_0.01,0.06696445717613186,0.063190933806062,0.07055695577292584
8,median,dist503,bucket_0.03_0.005,0.06696476593767225,0.06320497684831881,0.07055125696413321
16,median,override6035,bucket_0.01_0.05,0.06696476685162846,0.06325212875633243,0.07052200647903595
2,mean,dist502,route_plus_direct_-0.02,0.06696512776558859,0.06316653059330897,0.07058773205762933
16,mean,dist503,bucket_0.03_0.005,0.0669654463977069,0.06318972160666907,0.07056040477767797
16,mean,override5525,bucket_0.03_0.02,0.06696546735195223,0.06324495839481487,0.07054439818853715
16,mean,dist502,bucket_0.03_0,0.06696593262069822,0.06318640872701933,0.07056474291894291
4,mean,dist503,bucket_0.03_0.05,0.06696603813652133,0.06323123818700346,0.07047229981193966
8,median,dist502,bucket_0.03_0.02,0.0669663972224152,0.06321572419390606,0.07054125658092718
16,median,dist503,route_plus_direct_-0.03,0.06696731306033736,0.06316810039908259,0.07057835269573372
16,mean,override6035,route_plus_direct_0.03,0.06696778936211158,0.06325626008965997,0.07054977283496446
16,mean,override6035,bucket_0.03_0.03,0.06696778936211158,0.06325626008965997,0.07054977283496446
8,median,override6035,route_plus_direct_0.03,0.06696785561121657,0.06327642551428966,0.07053528982445263
8,median,override6035,bucket_0.03_0.03,0.06696785561121657,0.06327642551428966,0.07053528982445263
8,median,dist502,bucket_0.03_0,0.06696789238941947,0.06320390273543001,0.07055886920313195
16,median,dist502,bucket_0.005_0.05,0.0669684083977989,0.06320148274474428,0.07052155503860973
16,mean,dist502,route_plus_direct_-0.03,0.0669685817566662,0.06315711690075164,0.07058232851788412
8,median,dist503,bucket_0.03_0.02,0.06696982239875013,0.06321996402691551,0.07054362389894378
16,mean,dist502,bucket_0.03_0.02,0.06696984328119587,0.06320106432699746,0.07055675209272357
2,mean,dist503,route_plus_direct_-0.02,0.06696989694502285,0.06317431054297114,0.07059018973636548
16,mean,dist503,bucket_0.03_0,0.06696999433966005,0.06319248419150833,0.0705668446022339
16,median,dist503,bucket_0.005_0.05,0.06697092590572187,0.06320294976898208,0.07052473018547466
16,mean,override6035,bucket_0.02_0.05,0.06697144344749548,0.06327325508588534,0.07053746609518274
8,median,dist503,bucket_0.03_0,0.06697195398952513,0.06320997651847202,0.07056097106137363
16,mean,dist503,bucket_0.03_0.02,0.0669731549575877,0.06320528089288137,0.07055903159684869
16,mean,dist503,route_plus_direct_-0.03,0.06697381919497838,0.06316611619609364,0.07058414659731821
2,mean,override6035,bucket_0.03_0.05,0.06697411985638714,0.06325109500666508,0.07056052974945069
2,median,dist502,route_plus_direct_-0.02,0.06697653577511874,0.06317364082889439,0.07059534004471739
2,median,override6035,bucket_0.03_0.05,0.06697768333319913,0.06326466133591471,0.07056268576850296
1,mean,override5525,bucket_0.02_0.05,0.06697818979800363,0.06339560460980548,0.07052589451442685
1,median,override5525,bucket_0.02_0.05,0.06697818979800363,0.06339560460980548,0.07052589451442685
2,median,dist503,route_plus_direct_-0.02,0.06698134243812394,0.06318152137746325,0.07059780070001581
16,median,override6035,bucket_0.03_0.005,0.06698145282124113,0.06325730746457128,0.07058116478746153
16,median,override6035,bucket_0.03_0.01,0.06698228208193807,0.06325924183918484,0.07057860912470612
8,median,override6035,bucket_0.02_0.05,0.06698272443813634,0.06330489753479948,0.07052604921700112
16,median,override5525,bucket_0.01_0.05,0.06698346254708618,0.063271004364895,0.07052889039164345
16,median,override6035,bucket_0.03_0,0.06698483299118031,0.0632600287705815,0.07058721209444972
4,median,override6035,bucket_0.03_0.05,0.06698577784383636,0.06335173183496799,0.07047712792803973
1,mean,dist502,bucket_0.02_0.05,0.0669858658705438,0.06335458615904616,0.0705390631165277
1,median,dist502,bucket_0.02_0.05,0.0669858658705438,0.06335458615904616,0.0705390631165277
8,median,override5525,route_plus_direct_0.03,0.06698811435484367,0.06329613914447171,0.07054316145210321
8,median,override5525,bucket_0.03_0.03,0.06698811435484367,0.06329613914447171,0.07054316145210321
16,mean,override5525,route_plus_direct_0.03,0.06698852805245355,0.06327535991178572,0.07055865461739291
16,mean,override5525,bucket_0.03_0.03,0.06698852805245355,0.06327535991178572,0.07055865461739291
1,mean,dist503,bucket_0.02_0.05,0.06698906192308535,0.06335866699404603,0.07054209959876688
1,median,dist503,bucket_0.02_0.05,0.06698906192308535,0.06335866699404603,0.07054209959876688
16,mean,override5525,bucket_0.02_0.05,0.06699122626514457,0.06329211290899049,0.07054535632269622
8,median,dist502,route_plus_direct_0.03,0.06699225745407325,0.06325158146527843,0.07055396741947888
8,median,dist502,bucket_0.03_0.03,0.06699225745407325,0.06325158146527843,0.07055396741947888
16,median,dist502,bucket_0.01_0.05,0.06699271093641347,0.06322903113248401,0.07054389324112544
2,mean,override5525,bucket_0.03_0.05,0.06699283498439694,0.06326725680492046,0.07056782209705872
